700011,Kolkata,Narkeldanga SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 8.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700012,Kolkata,Bowbazar SO Kolkata / Sankaritola SO / Yogayog Bhawan SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 8.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700013,Kolkata,Dharmatala SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 9.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700014,Kolkata,Asylum Lane SO / Bamboovila SO / Intally SO (+2 more),KOLKATA,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 30.6 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 5; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700015,Kolkata,Sales Tax Building SO / Seal Lane SO / Tangra SO,KOLKATA,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 31.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700016,Kolkata,Park Street,KOLKATA,99.00,true,249.00,1,central Kolkata; peak-hour rider cost may increase,true,2026-08-29 16:29:32,2026-09-06 08:45:40,100.00,true
700017,Kolkata,Circus Avenue SO / Jhowtala SO / Park Circus SO (+1 more),KOLKATA,179.00,true,299.00,4,Auto-generated from India Post master; approximate Belur distance 28.7 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 4; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700018,Kolkata,Bartala SO / Rabindra Nagar SO Kolkata,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700019,Kolkata,Ballygunge,KOLKATA,169.00,true,299.00,2,pincode shared across parts of Ballygunge,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700020,Kolkata,Bhowanipore,KOLKATA,99.00,true,249.00,2,verify exact delivery address because nearby localities use multiple pincodes,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,true
700021,Kolkata,Fort William SO,KOLKATA,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 33.4 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700022,Kolkata,Bakery Road SO / Hastings SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 12.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700023,Kolkata,Mansatala SO / Raja J.N.Market S.O / Watgunge SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 12.5 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 0.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700024,Kolkata,Garden Reach SO / KCMills SO / PGReach SO (+1 more),KOLKATA,179.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 15.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 4; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700025,Kolkata,Bhawanipore SO / Lansdowne Market SO / Ramkrishna Park SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 12.6 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700026,Kolkata,Kalighat SO / Kalimandir SO / Keoratala SO (+3 more),KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 15.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 6; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700027,Kolkata,Alipore Bodyguard Line SO / Alipore Civil Court SO / Alipore Dist Board S.O (+4 more),KOLKATA,189.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 14.5 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 7; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700028,Kolkata,Dum Dum,KOLKATA,129.00,true,299.00,2,verify exact address; greater Dum Dum spans multiple pincodes,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700029,Kolkata,Gariahat,KOLKATA,129.00,true,299.00,2,verify exact delivery address; Gariahat catchment spans nearby pincodes,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700030,Kolkata,Ghugudanga SO,KOLKATA,69.00,true,249.00,0,Auto-generated from India Post master; approximate Belur distance 4.8 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700031,Kolkata,Dhakuria SO / KPRoy Lane SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700032,Kolkata,Jadavpur,KOLKATA,149.00,true,299.00,2,Jadavpur postal area,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700033,Kolkata,Indrani Park SO / TCRoad SO / Tollygunge HO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.4 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700034,Kolkata,Behala,KOLKATA,169.00,true,299.00,3,Behala area; exact locality may use adjoining pincodes,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700037,Kolkata,Belgachia Road SO / Belgachia SO / Northern Avenue SO,KOLKATA,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 2815.7 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700038,Kolkata,Sahapur SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.4 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700039,Kolkata,Bediadanga SO / Picnic Garden SO / Tiljala Bazar SO (+2 more),KOLKATA,179.00,true,299.00,4,Auto-generated from India Post master; approximate Belur distance 26.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 5; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700040,Kolkata,Netaji Nagar SO Kolkata / Regent Park SO / Russa SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 20.2 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700041,Kolkata,Paschim Putiari SO / Sirity SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 18.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700042,Kolkata,Bosepukur Road SO / Kasba SO Kolkata,KOLKATA,159.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 11.7 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700043,Kolkata,Sonai SO Kolkata / South Eastern Railway SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 16.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700044,Kolkata,Badartala SO / Rajabagan Dock Yard SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 15.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700045,Kolkata,Lake Gardens SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700046,Kolkata,Abinash Chaowdhury Lane SO / Gobinda Khatick Road SO,KOLKATA,179.00,true,299.00,4,Auto-generated from India Post master; approximate Belur distance 27.6 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700047,Kolkata,Ganguly Bagan SO / Garia BT SO / Naktala SO (+1 more),KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 22.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 4; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700048,Kolkata,Lake Town-Sreebhumi,KOLKATA,129.00,true,299.00,2,pincode covers Sreebhumi and adjoining localities,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700050,Kolkata,Sinthee SO / South Sinhee SO,KOLKATA,69.00,true,249.00,0,Auto-generated from India Post master; approximate Belur distance 4.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700053,Kolkata,Kalabagan SO / Kolkata Mint SO / New Alipore SO (+1 more),KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 16.9 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 4; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700054,Kolkata,Kankurgachi SO / Phulbagan SO / Ram Krishna Samadhi Road SO,KOLKATA,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 30.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700060,Kolkata,Mahendra Banerjee Road SO / Parnasree Pally SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 18.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700061,Kolkata,Dakshin Behala SO / Jairampur SO Kolkata / Kasthadanga SO (+2 more),KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 22.2 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 5; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700062,Kolkata,West Bengal Governors Camp SO,KOLKATA,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 48.9 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700063,Kolkata,Thakurpukur,KOLKATA,179.00,true,299.00,4,southwestern Kolkata; traffic and rider availability can increase cost,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700064,Kolkata,Salt Lake,KOLKATA,129.00,true,299.00,2,verify sector before import; Salt Lake uses multiple pincodes,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,true
700066,Kolkata,Bidhangarh SO,KOLKATA,69.00,true,249.00,0,Auto-generated from India Post master; approximate Belur distance 7.8 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700067,Kolkata,Lily Biscuit SO / Ultadanga Main Road SO,KOLKATA,69.00,true,249.00,0,Auto-generated from India Post master; approximate Belur distance 6.6 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700068,Kolkata,Jodhpur Park SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700069,Kolkata,Esplanade SO / Income Tax Building SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 8.8 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700070,Kolkata,Bansdroni SO,KOLKATA,179.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 21.7 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700071,Kolkata,Little Russel Street SO / Middleton Row SO / Russel Street SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 10.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700072,Kolkata,Hindustan Building SO / Princep Street SO / Sooterkin Street SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 9.6 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700073,Kolkata,Chittaranjan Avenue SO Kolkata / Colootala  SO / Kolkata University SO (+2 more),KOLKATA,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 36.2 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 5; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700075,Kolkata,Garfa SO / Santoshpur Avenue SO / Santoshpur SO (+1 more),KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 23.2 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 4; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700078,Kolkata,Haltu SO / Jadavgarh SO / PURBACHAL MAIN ROAD SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700082,Kolkata,Haridevpur SO / KPBazar SO Kolkata,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 14.9 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700084,Kolkata,Garia,KOLKATA,169.00,true,299.00,3,verify pincode before import; Garia spans several postal codes,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700085,Kolkata,KG Bose Sarani SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 9.3 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700086,Kolkata,Baghajatin SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 20.8 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700087,Kolkata,New Market SO,KOLKATA,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 9.8 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
700088,Kolkata,Brace Bridge SO / Taratala Road SO / Telecom Factory S.O,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700091,Kolkata,Salt Lake Sector V,KOLKATA,129.00,true,299.00,2,primarily Sector V and adjoining office district,true,2026-08-29 16:29:32,2026-09-06 08:45:40,100.00,true
700092,Kolkata,Regent Estate SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 20.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700094,Kolkata,Baishnab Ghata Patuli Township SO / Panchasayar SO / Sammilani Mahavidyalaya SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 20.4 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 3; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700095,Kolkata,Golf Green SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 18.4 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700099,Kolkata,Mukundapur,KOLKATA,149.00,true,299.00,3,verify exact delivery address; EM Bypass-side locality boundaries vary,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
700100,Kolkata,Vip Nagar SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 15.4 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700105,Kolkata,Chowbaga BO / Dhapa SO,KOLKATA,179.00,true,299.00,4,Auto-generated from India Post master; approximate Belur distance 27.5 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700107,Kolkata,EKT SO / Madurdaha SO,KOLKATA,149.00,true,299.00,3,Auto-generated from India Post master; approximate Belur distance 17.9 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
700156,Kolkata,New Town,KOLKATA,189.00,true,299.00,3,New Town postal area; farther action areas may need additional lead time,true,2026-08-31 19:54:45,2026-09-06 08:45:40,100.00,false
711101,Howrah,Howrah Central,HOWRAH,69.00,true,249.00,0,711101 is shared by multiple central Howrah postal areas,true,2026-08-29 16:29:32,2026-09-06 08:45:39,100.00,true
711102,Howrah,Shibpur,HOWRAH,69.00,true,249.00,0,711102 includes Sibpur and Sibpur Bazar postal areas,true,2026-08-31 19:54:45,2026-09-06 08:45:39,100.00,true
711103,Howrah,Salkia,HOWRAH,40.00,true,249.00,0,NULL,true,2026-08-29 16:29:32,2026-08-29 16:29:32,100.00,true
711104,Howrah,Santragachi,HOWRAH,69.00,true,249.00,1,711104 is shared by Santragachi Ramrajatala and nearby postal areas,true,2026-08-31 19:54:45,2026-09-06 08:45:39,100.00,true
711105,Howrah,Belgachia Mansatala SO / Dasnagar SO,HOWRAH,99.00,true,249.00,0,Auto-generated from India Post master; approximate Belur distance 6.4 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
711106,Howrah,Salkia,HOWRAH,49.00,true,249.00,0,pincode also serves multiple nearby Howrah localities,true,2026-08-31 19:54:45,2026-09-06 08:45:39,100.00,true
711107,Howrah,Ghusuri SO / Howrah VicCotMill SO,HOWRAH,40.00,true,249.00,0,Auto-generated from India Post master; approximate Belur distance 2.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
711108,Howrah,Netajigarh SO,HOWRAH,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 58.8 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
711109,Howrah,Bakultala SO / Danesh SkLane SO / Goaberia SO (+1 more),HOWRAH,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 10.6 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 4; delivery offices: 2.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
711110,Howrah,Baksara SO,HOWRAH,179.00,true,299.00,6,Auto-generated from India Post master; approximate Belur distance 1161.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,false
711111,Howrah,Jagacha SO,HOWRAH,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 12.0 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
711112,Howrah,Gip Colony SO / Old Jagacha SO,HOWRAH,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 10.1 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 2; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
711113,Howrah,Balitikuri SO,HOWRAH,99.00,true,249.00,1,Auto-generated from India Post master; approximate Belur distance 8.2 km (1.25x straight-line from representative pincode coordinates). Final checkout fee/serviceability should use exact-address route. Post offices: 1; delivery offices: 1.,true,2026-09-14 00:00:00,2026-09-14 00:00:00,100.00,true
